id,closeness_igraph,eigenvector_igraph,clustering_igraph
0,0.5502392344497608,0.43493434391415803,0.43014578700271805
1,0.4819688109161793,0.03820775491134502,0.47244094488188976
2,0.5612302803314039,0.4870919298831567,0.392792077635992
3,0.3374965874965875,0.00011051840622670729,0.3333333333333333
4,0.525728258558367,0.34719581309802566,0.6161521874412076
5,0.3365090166723375,0.00010251953765220626,0.0
6,0.5617403158014314,0.4760394154487909,0.3789097737189078
7,0.5740654748084514,0.6247363074373302,0.45902508967589445
8,0.49868898749495766,0.11697414973228393,0.5884862725698738
9,0.5189421765137999,0.2642154802145088,0.576624517035476
10,0.5632118451025057,0.5816719102454735,0.5117855844397454
11,0.49944450055549944,0.1837437142923766,0.7396490360170948
12,0.46541176470588236,0.022390475016265506,0.8199767711962834
13,0.5825185534220756,0.6146294306417919,0.39969536509614983
14,0.5204715293127039,0.2461960304161232,0.4715791983920146
15,0.4579975919236825,0.015108971033271343,0.45464480874316937
16,0.4247187151077901,0.0031971528087162754,0.9642857142857143
17,0.37183246860666214,0.0006492787381182669,0.0
18,0.5022854240731336,0.24297752522892685,0.8524954702684896
19,0.42574257425742573,0.0029186844839222846,0.3014705882352941
20,0.509478672985782,0.2452941456426423,0.642435478007997
21,0.501877600730742,0.12456563316838092,0.676168368926029
22,0.4154065860215054,0.004250053254341901,0.8148148148148148
23,0.33034938873672254,6.041408324793438e-05,1.0
24,0.5102672582808792,0.23357507920882215,0.6620641548737256
25,0.47402223926380366,0.03996656730360701,0.6643990929705216
26,0.5058306055646481,0.11032671140376889,0.3917243388941502
27,0.5687176538240368,0.5880428597432837,0.44609615672283887
28,0.6202960361264426,0.837065391762401,0.37903121089784453
29,0.49524286429644465,0.139720198678862,0.5878530749531781
30,0.5554307536785353,0.4680106963904707,0.4462727870047528
31,,0.0,0.0
32,0.4502002913328478,0.017710472717849087,0.8438967136150234
33,0.4848989998038831,0.1027711225560771,0.7856049736967957
34,0.5916487197894233,0.6945697786625423,0.3996003944350678
35,0.5113753877973113,0.16921183798603576,0.5383359648888056
36,0.4721214435745656,0.028592994091374634,0.730201746461909
37,0.5685868690352995,0.5939013428195642,0.49050237917445644
38,0.49863870122012705,0.20813084192065354,0.7646515137225313
39,0.4783323660282453,0.04541214662761647,0.5954592363261094
40,0.5988857938718662,0.7380207601040191,0.404865474148493
41,0.45073375262054505,0.009011100412333333,0.4403361344537815
42,0.45837968112717836,0.021356424537181444,0.5988240615106286
43,0.49693498140890363,0.12015698830269543,0.6160318513603185
44,0.47028055159296245,0.021758851954814702,0.5706615120274914
45,0.5017248376623377,0.18522228833582519,0.6322209530026109
46,0.3995636716224952,0.0018743303111409093,0.5333333333333333
47,0.4987392839132627,0.2038078121156055,0.825204004789946
48,0.4731604631135776,0.028550064364204042,0.5947530864197531
49,0.4874322326269098,0.10156499394913315,0.6331932397388894
50,0.6021675596687774,0.775289205246704,0.42251420691833647
51,0.5255047821466525,0.27248875794027594,0.559262117663757
52,0.4976851851851852,0.14014170880595206,0.5517694957720013
53,0.4362593736215262,0.004342314577389322,0.25668449197860965
54,0.5425123422929238,0.4394792366908199,0.5285953249913103
55,0.5314347125201505,0.4030074527361749,0.6405173249873527
56,0.42326457245570487,0.003988123336886343,0.5897435897435898
57,0.5351152472676117,0.37545731363409923,0.5158588596240615
58,0.5071794871794871,0.20399946255933074,0.6486890195455268
59,0.5518973214285714,0.43372381612187155,0.40575058339862347
60,0.5279735212470639,0.2973400363146509,0.45162828612186673
61,0.5745991168951894,0.6420147736319864,0.48467492857694383
62,0.5002023062917257,0.14449871866427336,0.5910281058317313
63,0.4428622604334587,0.0151719201430166,0.8819209039548023
64,0.4161407052091223,0.0036524473921151304,0.7912087912087913
65,0.42290259129393654,0.003729839995852258,0.4841269841269841
66,0.6033430941922889,0.7837311512222569,0.42348423058450974
67,0.5812859997648995,0.6621249551839277,0.4280140951422099
68,0.44710669077757687,0.0065505837914264595,0.22617354196301565
69,0.5103199174406605,0.1707950467203862,0.4483086436845263
70,0.5417397020157756,0.3871764709079666,0.44153236268955415
71,0.5145146186661117,0.24071241193794343,0.5870171559011307
72,0.47479596735477675,0.021488008471094864,0.47892220773576705
73,0.49984837764075607,0.0681117600621198,0.2915573251289476
74,0.5406735184780231,0.3894591700670976,0.42598445666748763
75,0.5432275074151378,0.3768976804399598,0.45244466013474816
76,0.5240012715905479,0.3080923044110808,0.5259698554496243
77,0.5563055461806727,0.4412529422766674,0.4003733107123662
78,0.5383777898747959,0.33878007223071976,0.470504040393025
79,0.5203072390572391,0.2567717502118264,0.5172962114138585
80,0.46576245643778846,0.028754693379052492,0.6231884057971014
81,0.514033264033264,0.27306782496455223,0.6763598210066983
