feature,threshold,precision,recall,f1,TPR,FPR,TNR,FNR,specificity,accuracy
degree_x,0.0,0.006661072065456834,0.9548872180451128,0.013229855721652169,0.9548872180451128,0.9532893743393567,0.046710625660643275,0.045112781954887216,0.046710625660643275,0.05275
degree_x,59.5959595959596,0.0064707097129483035,0.706766917293233,0.012824010914051843,0.706766917293233,0.7264810993104143,0.27351890068958573,0.2932330827067669,0.27351890068958573,0.2764
degree_x,119.1919191919192,0.00700989173611652,0.6766917293233082,0.013876040703052728,0.6766917293233082,0.6417174208486435,0.35828257915135653,0.3233082706766917,0.35828257915135653,0.3604
degree_x,178.7878787878788,0.0073887343532684285,0.6390977443609023,0.014608576093494885,0.6390977443609023,0.5747722353651784,0.42522776463482154,0.3609022556390977,0.42522776463482154,0.42665
degree_x,238.3838383838384,0.007590315142198309,0.5939849624060151,0.014989090219144295,0.5939849624060151,0.5199073841042936,0.48009261589570645,0.40601503759398494,0.48009261589570645,0.48085
degree_x,297.979797979798,0.0070459564622988744,0.5037593984962406,0.013897531632441402,0.5037593984962406,0.4752604822066744,0.5247395177933256,0.49624060150375937,0.5247395177933256,0.5246
degree_x,357.5757575757576,0.007245556436091928,0.48120300751879697,0.014276154360919028,0.48120300751879697,0.44138521165752254,0.5586147883424775,0.518796992481203,0.5586147883424775,0.5581
degree_x,417.1717171717172,0.007526098567613498,0.46616541353383456,0.014813045036435312,0.46616541353383456,0.41153671918256407,0.5884632808174359,0.5338345864661654,0.5884632808174359,0.58765
degree_x,476.7676767676768,0.007911802853437094,0.45864661654135336,0.0155552722172638,0.45864661654135336,0.38501031861881513,0.6149896813811849,0.5413533834586466,0.6149896813811849,0.61395
degree_x,536.3636363636364,0.008343763037129746,0.45112781954887216,0.016384489350081924,0.45112781954887216,0.358936930588413,0.6410630694115871,0.5488721804511278,0.6410630694115871,0.6398
degree_x,595.959595959596,0.008636092912447886,0.43609022556390975,0.016936779091838227,0.43609022556390975,0.3351286052247445,0.6648713947752555,0.5639097744360902,0.6648713947752555,0.66335
degree_x,655.5555555555555,0.008794371602174608,0.41353383458646614,0.017222483168936903,0.41353383458646614,0.31202496602406,0.68797503397594,0.5864661654135338,0.68797503397594,0.68615
degree_x,715.1515151515152,0.008913267055193692,0.39097744360902253,0.017429193899782137,0.39097744360902253,0.291035385312327,0.708964614687673,0.6090225563909775,0.708964614687673,0.70685
degree_x,774.7474747474748,0.008923693316335822,0.3684210526315789,0.017425320056899004,0.3684210526315789,0.2739215784970051,0.726078421502995,0.631578947368421,0.726078421502995,0.7237
degree_x,834.3434343434344,0.009343975082733113,0.3609022556390977,0.018216318785578747,0.3609022556390977,0.2561534202446268,0.7438465797553733,0.6390977443609023,0.7438465797553733,0.7413
degree_x,893.939393939394,0.009126737191454055,0.3308270676691729,0.017763423496164714,0.3308270676691729,0.24044898575527257,0.7595510142447275,0.6691729323308271,0.7595510142447275,0.7567
degree_x,953.5353535353536,0.009080841638981174,0.3082706766917293,0.01764199655765921,0.3082706766917293,0.22519756379926512,0.7748024362007349,0.6917293233082706,0.7748024362007349,0.7717
